"Popolazione residente per età, sesso e stato civile al 1° gennaio 2020"
"Codice ripartizione";"Ripartizione";"Età";"Celibi";"Coniugati";"Divorziati";"Vedovi";"Uniti civilmente";"Maschi già in unione civile (per scioglimento unione)";"Maschi già in unione civile (per decesso del partner)";"Totale maschi";"Nubili";"Coniugate";"Divorziate";"Vedove";"Unite civilmente";"Femmine già in unione civile (per scioglimento unione)";"Femmine già in unione civile (per decesso del partner)";"Totale femmine";"Totale"
"2";"Nord-est";55;19862;69179;7694;834;79;1;2;97651;15084;70704;9766;3382;36;0;0;98972;196623
"2";"Nord-est";56;17392;65772;7234;845;91;0;0;91334;13446;67110;8879;3471;23;1;0;92930;184264
"2";"Nord-est";57;15331;63546;7206;1001;76;0;1;87161;12162;64933;8508;4010;15;2;0;89630;176791
"2";"Nord-est";58;14444;62761;6800;1080;64;0;0;85149;11366;63824;8438;4370;24;1;1;88024;173173
"2";"Nord-est";59;12759;61048;6343;1124;74;0;0;81348;10241;61439;7947;4685;15;0;1;84328;165676
"2";"Nord-est";60;11724;60562;6220;1258;46;0;1;79811;9757;60685;7244;5330;18;0;2;83036;162847
"2";"Nord-est";61;10430;57289;5638;1331;55;0;0;74743;8684;57483;6695;5921;15;0;1;78799;153542
"2";"Nord-est";62;9840;56504;5307;1439;50;0;0;73140;8191;56759;6460;6302;21;0;0;77733;150873
"2";"Nord-est";63;8971;55935;5073;1591;48;0;0;71618;7622;55371;6091;7177;10;0;0;76271;147889
"2";"Nord-est";64;8179;54070;4619;1705;42;1;0;68616;7033;53466;5531;7469;15;0;0;73514;142130
"2";"Nord-est";65;7503;52992;4160;1944;48;0;0;66647;6361;52084;5276;8376;14;0;1;72112;138759
"2";"Nord-est";66;6813;51719;3794;2008;27;0;2;64363;5806;50128;4851;8839;11;0;1;69636;133999
"2";"Nord-est";67;6384;50207;3500;2289;33;0;1;62414;5417;49502;4351;9789;5;0;0;69064;131478
"2";"Nord-est";68;6110;49861;3264;2442;30;0;3;61710;4949;47657;4114;10670;7;0;1;67398;129108
"2";"Nord-est";69;5981;51611;3224;2724;24;0;0;63564;4912;49703;4114;12350;9;0;1;71089;134653
"2";"Nord-est";70;5455;51580;3068;3101;25;2;1;63232;4667;47969;3787;13514;6;0;2;69945;133177
"2";"Nord-est";71;5622;53432;2809;3542;24;0;1;65430;4607;49227;3732;15427;5;0;1;72999;138429
"2";"Nord-est";72;5207;52194;2593;3888;17;1;0;63900;4393;46838;3478;17010;2;0;1;71722;135622
"2";"Nord-est";73;5279;54196;2439;4380;20;1;0;66315;4460;47912;3228;19697;3;0;0;75300;141615
"2";"Nord-est";74;3486;36521;1692;3397;11;0;0;45107;3078;32099;2268;15159;2;0;1;52607;97714
"2";"Nord-est";75;3927;41478;1666;3989;6;0;1;51067;3484;34941;2148;19162;4;0;0;59739;110806
"2";"Nord-est";76;3915;40505;1468;4543;14;0;1;50446;3554;33579;2130;20836;1;0;0;60100;110546
"2";"Nord-est";77;3802;38310;1417;4669;16;0;1;48215;3678;31290;1934;21929;2;0;0;58833;107048
"2";"Nord-est";78;3752;37455;1280;5161;17;0;0;47665;3566;29031;1751;24203;0;0;1;58552;106217
"2";"Nord-est";79;3785;37971;1166;5769;5;0;0;48696;3748;28809;1662;27818;1;0;2;62040;110736
"2";"Nord-est";80;3520;35829;942;6046;5;0;0;46342;3627;25515;1513;28865;1;0;0;59521;105863
"2";"Nord-est";81;3089;32942;827;6077;5;0;0;42940;3481;22321;1303;30317;0;0;1;57423;100363
"2";"Nord-est";82;2628;28120;649;5944;3;1;0;37345;3176;17718;1072;28897;1;0;1;50865;88210
"2";"Nord-est";83;2288;23487;501;5448;4;0;0;31728;2966;14383;872;28374;0;0;0;46595;78323
"2";"Nord-est";84;2145;22515;453;5699;4;0;0;30816;2886;12251;759;30041;1;1;0;45939;76755
"2";"Nord-est";85;1896;19226;392;5666;2;0;0;27182;2809;10125;651;29444;0;0;0;43029;70211
"2";"Nord-est";86;1619;15870;286;5338;0;0;1;23114;2657;7493;528;27472;0;0;2;38152;61266
"2";"Nord-est";87;1366;13074;235;5052;0;1;0;19728;2424;5919;441;26521;0;0;3;35308;55036
"2";"Nord-est";88;1197;11161;185;4753;1;0;0;17297;2356;4492;363;25140;0;0;1;32352;49649
"2";"Nord-est";89;1060;9266;150;4501;2;0;1;14980;2309;3552;377;24681;0;0;0;30919;45899
"2";"Nord-est";90;774;6875;84;3748;0;0;0;11481;1968;2343;245;20577;1;0;0;25134;36615
"2";"Nord-est";91;656;5166;85;3279;1;0;0;9187;1783;1553;204;18690;1;0;0;22231;31418
"2";"Nord-est";92;436;3776;64;2903;1;0;0;7180;1594;1125;170;16234;0;0;0;19123;26303
"2";"Nord-est";93;319;2601;31;2327;0;0;0;5278;1268;678;125;13345;0;0;1;15417;20695
"2";"Nord-est";94;255;1743;20;1888;0;0;0;3906;1131;452;110;10965;0;0;0;12658;16564
"2";"Nord-est";95;177;1147;23;1526;0;0;0;2873;901;279;79;8403;0;0;0;9662;12535
"2";"Nord-est";96;121;712;19;1169;0;0;0;2021;713;175;66;6703;0;0;0;7657;9678
"2";"Nord-est";97;79;428;7;777;0;0;0;1291;456;89;33;4818;0;0;0;5396;6687
"2";"Nord-est";98;54;250;4;549;0;0;0;857;381;54;28;3437;0;0;0;3900;4757
"2";"Nord-est";99;30;143;7;353;0;0;0;533;232;30;10;2246;0;0;0;2518;3051
"2";"Nord-est";100;25;93;2;344;0;0;0;464;294;23;19;2367;0;0;0;2703;3167
"2";"Nord-est";999;2716940;2633645;183651;144461;2964;32;30;5681723;2312738;2672425;252735;706302;1544;32;38;5945814;11627537
"1";"Nord-ovest";0;56077;0;0;0;0;0;0;56077;53735;0;0;0;0;0;0;53735;109812
"1";"Nord-ovest";1;58907;0;0;0;0;0;0;58907;55975;0;0;0;0;0;0;55975;114882
"1";"Nord-ovest";2;62158;0;0;0;0;0;0;62158;58857;0;0;0;0;0;0;58857;121015
"1";"Nord-ovest";3;64114;0;0;0;0;0;0;64114;61116;0;0;0;0;0;0;61116;125230
"1";"Nord-ovest";4;66641;0;0;0;0;0;0;66641;62422;0;0;0;0;0;0;62422;129063
"1";"Nord-ovest";5;68340;0;0;0;0;0;0;68340;64991;0;0;0;0;0;0;64991;133331
"1";"Nord-ovest";6;70098;0;0;0;0;0;0;70098;65777;0;0;0;0;0;0;65777;135875
"1";"Nord-ovest";7;72626;0;0;0;0;0;0;72626;68515;0;0;0;0;0;0;68515;141141
"1";"Nord-ovest";8;73990;0;0;0;0;0;0;73990;69290;0;0;0;0;0;0;69290;143280
"1";"Nord-ovest";9;76138;0;0;0;0;0;0;76138;71306;0;0;0;0;0;0;71306;147444
"1";"Nord-ovest";10;77516;0;0;0;0;0;0;77516;73495;0;0;0;0;0;0;73495;151011
"1";"Nord-ovest";11;78010;0;0;0;0;0;0;78010;73605;0;0;0;0;0;0;73605;151615
"1";"Nord-ovest";12;77477;0;0;0;0;0;0;77477;72674;0;0;0;0;0;0;72674;150151
"1";"Nord-ovest";13;77487;0;0;0;0;0;0;77487;72704;0;0;0;0;0;0;72704;150191
"1";"Nord-ovest";14;76270;0;0;0;0;0;0;76270;71326;0;0;0;0;0;0;71326;147596
"1";"Nord-ovest";15;76005;1;2;0;0;0;0;76008;72003;1;3;0;0;0;0;72007;148015
"1";"Nord-ovest";16;75547;0;4;0;0;0;0;75551;70403;0;1;0;0;0;0;70404;145955
"1";"Nord-ovest";17;74543;2;2;0;0;0;0;74547;69896;7;6;0;0;0;0;69909;144456
"1";"Nord-ovest";18;75866;2;6;0;0;0;0;75874;70626;68;4;0;0;0;0;70698;146572
"1";"Nord-ovest";19;78607;18;3;0;0;0;0;78628;71627;407;0;1;0;0;0;72035;150663
"1";"Nord-ovest";20;78525;107;7;0;2;0;0;78641;69852;866;10;2;2;1;0;70733;149374
"1";"Nord-ovest";21;80209;172;9;0;5;0;0;80395;69319;1560;11;0;4;1;0;70895;151290
"1";"Nord-ovest";22;78743;349;6;0;3;0;0;79101;68993;2402;30;1;8;2;0;71436;150537
"1";"Nord-ovest";23;78078;691;11;1;20;1;0;78802;67686;3467;33;6;10;0;0;71202;150004
"1";"Nord-ovest";24;76247;1267;22;1;16;0;0;77553;66249;4943;61;3;8;1;0;71265;148818
"1";"Nord-ovest";25;75822;1938;32;2;28;0;0;77822;65458;7200;98;14;18;0;0;72788;150610
"1";"Nord-ovest";26;75747;3212;54;1;34;0;0;79048;64650;9698;167;16;28;1;0;74560;153608
"1";"Nord-ovest";27;77123;4976;65;1;39;0;0;82204;63939;13329;234;18;28;4;0;77552;159756
"1";"Nord-ovest";28;74687;7469;111;6;34;0;0;82307;61006;17328;317;23;27;1;0;78702;161009
"1";"Nord-ovest";29;73797;10587;175;6;70;2;1;84638;58013;22299;505;33;46;2;0;80898;165536
"1";"Nord-ovest";30;69438;14439;280;8;63;3;0;84231;54203;26683;680;51;54;2;0;81673;165904
"1";"Nord-ovest";31;67765;18935;348;13;95;2;0;87158;50502;32091;920;73;73;1;0;83660;170818
"1";"Nord-ovest";32;61791;22583;483;13;95;1;0;84966;45110;36304;1154;108;76;4;0;82756;167722
"1";"Nord-ovest";33;58398;26720;631;19;108;2;0;85878;42254;39530;1498;118;72;0;0;83472;169350
"1";"Nord-ovest";34;56633;30713;841;25;107;0;0;88319;40537;44024;1919;141;65;0;0;86686;175005
"1";"Nord-ovest";35;53809;34911;1077;27;77;2;0;89903;38323;47206;2160;181;92;3;1;87966;177869
"1";"Nord-ovest";36;51413;39228;1389;37;121;1;0;92189;36784;50766;2689;268;90;1;0;90598;182787
"1";"Nord-ovest";37;50174;43531;1662;51;101;2;0;95521;35435;54770;3111;291;88;3;0;93698;189219
"1";"Nord-ovest";38;47991;45994;1995;68;125;3;1;96177;34123;56494;3645;379;74;1;0;94716;190893
"1";"Nord-ovest";39;46697;48960;2258;88;108;2;0;98113;32642;59355;4162;424;77;1;1;96662;194775
"1";"Nord-ovest";40;45272;52606;2667;92;132;6;0;100775;31745;62182;4736;509;88;1;0;99261;200036
"1";"Nord-ovest";41;46336;57162;3269;136;128;1;1;107033;31999;67293;5543;605;76;3;0;105519;212552
"1";"Nord-ovest";42;46148;61602;3751;161;149;1;1;111813;32262;71116;6361;728;91;2;1;110561;222374
"1";"Nord-ovest";43;46426;65458;4511;190;117;0;0;116702;31790;75242;7182;886;82;5;0;115187;231889
"1";"Nord-ovest";44;47065;71311;5205;223;156;1;1;123962;32396;80894;8395;1032;97;1;0;122815;246777
"1";"Nord-ovest";45;46537;75885;6130;277;187;1;1;129018;31704;84819;9202;1196;86;2;1;127010;256028
"1";"Nord-ovest";46;44143;77643;6625;309;171;1;0;128892;30143;85951;9774;1387;80;1;1;127337;256229
"1";"Nord-ovest";47;42227;81329;7168;415;157;1;1;131298;28664;88180;10729;1600;73;1;0;129247;260545
"1";"Nord-ovest";48;40203;83342;7907;481;158;3;4;132098;26870;90009;11224;1891;75;2;0;130071;262169
"1";"Nord-ovest";49;37013;84507;8334;534;166;0;4;130558;25158;90242;11915;2184;83;4;0;129586;260144
"1";"Nord-ovest";50;35608;88326;9217;586;165;3;1;133906;24559;93831;12600;2507;58;0;0;133555;267461
"1";"Nord-ovest";51;33512;89770;9337;716;181;5;1;133522;22690;94070;12892;2926;72;4;0;132654;266176
"1";"Nord-ovest";52;31486;90064;9763;788;165;0;2;132268;21885;94619;13195;3357;72;2;1;133131;265399
"1";"Nord-ovest";53;30206;93289;10441;1030;160;0;1;135127;20694;96744;13568;3725;61;0;0;134792;269919
"1";"Nord-ovest";54;27925;93955;10768;1080;170;0;2;133900;19666;96861;13670;4390;66;0;2;134655;268555
"1";"Nord-ovest";55;25733;95715;11032;1220;148;0;2;133850;18618;97547;13857;4761;51;2;1;134837;268687
"1";"Nord-ovest";56;22296;90078;10188;1311;159;0;2;124034;16338;92449;12913;5171;46;0;0;126917;250951
"1";"Nord-ovest";57;19891;86377;9632;1501;142;1;1;117545;14761;88899;12177;5809;45;1;1;121693;239238
"1";"Nord-ovest";58;18203;85134;9424;1465;147;0;2;114375;13804;86737;11604;6494;38;1;1;118679;233054
"1";"Nord-ovest";59;16213;83131;8853;1638;110;0;4;109949;12621;84019;11079;7105;36;0;0;114860;224809
"1";"Nord-ovest";60;15041;81409;8462;1805;107;2;3;106829;11687;82106;10504;7841;37;1;0;112176;219005
"1";"Nord-ovest";61;13688;78602;7697;2019;98;2;0;102106;10601;78805;9687;8362;28;1;4;107488;209594
"1";"Nord-ovest";62;12787;77778;7509;2089;86;0;0;100249;9994;77541;9135;9297;28;1;1;105997;206246
"1";"Nord-ovest";63;11749;76760;6906;2335;77;0;2;97829;9303;75883;8665;10183;26;0;0;104060;201889
"1";"Nord-ovest";64;10773;74456;6303;2529;84;0;0;94145;8611;74420;8063;11064;17;1;2;102178;196323
"1";"Nord-ovest";65;10172;73343;6048;2790;67;0;1;92421;8039;72364;7470;12315;15;2;0;100205;192626
"1";"Nord-ovest";66;9246;71515;5284;3056;60;1;3;89165;7289;69337;6759;13190;11;0;0;96586;185751
"1";"Nord-ovest";67;8895;70707;5133;3233;58;0;0;88026;7175;68285;6376;14242;24;0;2;96104;184130
"1";"Nord-ovest";68;8258;69371;4580;3577;51;0;4;85841;6624;67472;5933;15756;14;0;1;95800;181641
"1";"Nord-ovest";69;8312;72635;4354;4126;55;0;3;89485;6596;69116;5769;17996;14;0;3;99494;188979
"1";"Nord-ovest";70;7842;73118;4062;4600;59;0;2;89683;6461;68367;5545;20189;11;0;1;100574;190257
"1";"Nord-ovest";71;7761;75563;3959;5249;60;1;3;92596;6525;69438;5491;23255;14;0;1;104724;197320
"1";"Nord-ovest";72;7040;73540;3668;5474;49;0;2;89773;6273;65689;5182;24918;11;0;1;102074;191847
"1";"Nord-ovest";73;6750;72894;3427;6168;35;0;1;89275;6007;64517;4962;27684;8;0;3;103181;192456
"1";"Nord-ovest";74;4932;53073;2361;5093;26;0;0;65485;4555;45447;3328;23195;4;0;0;76529;142014
"1";"Nord-ovest";75;5047;55751;2250;5874;27;0;0;68949;4835;47308;3361;27051;5;0;0;82560;151509
"1";"Nord-ovest";76;4827;53580;1972;6163;21;0;1;66564;4853;44730;3132;28996;2;0;0;81713;148277
"1";"Nord-ovest";77;4897;52973;1815;6640;23;0;0;66348;4843;43061;3032;31818;4;0;0;82758;149106
"1";"Nord-ovest";78;4837;51722;1710;7358;25;0;0;65652;5120;41176;2754;35156;1;0;0;84207;149859
"1";"Nord-ovest";79;4942;54502;1720;8703;14;0;1;69882;5498;41203;2636;40879;4;0;1;90221;160103
"1";"Nord-ovest";80;4479;51388;1426;9071;17;0;0;66381;5480;37162;2349;42582;3;0;1;87577;153958
"1";"Nord-ovest";81;4066;47095;1293;9335;11;0;0;61800;5221;32541;2190;44032;1;0;0;83985;145785
"1";"Nord-ovest";82;3376;39784;1029;8895;14;0;1;53099;4860;25930;1740;42375;1;0;0;74906;128005
"1";"Nord-ovest";83;2784;33688;786;8496;3;0;2;45759;4462;20567;1508;40714;0;1;0;67252;113011
"1";"Nord-ovest";84;2657;31028;709;8596;6;0;0;42996;4519;17800;1346;42795;0;0;0;66460;109456
"1";"Nord-ovest";85;2282;26069;533;8152;9;0;1;37046;4233;14138;1067;41207;2;0;2;60649;97695
"1";"Nord-ovest";86;1909;21684;437;7825;6;0;0;31861;4058;11168;970;39441;1;0;0;55638;87499
"1";"Nord-ovest";87;1671;18383;351;7411;2;0;0;27818;3915;8664;828;38211;0;0;0;51618;79436
"1";"Nord-ovest";88;1386;15309;270;6870;7;0;0;23842;3715;6749;690;35833;1;0;0;46988;70830
"1";"Nord-ovest";89;1177;12697;228;6476;5;0;1;20584;3613;5057;628;34242;0;0;0;43540;64124
"1";"Nord-ovest";90;888;9167;163;5407;0;0;1;15626;3080;3492;448;29108;1;0;1;36130;51756
"1";"Nord-ovest";91;660;6601;113;4656;2;0;0;12032;2681;2400;371;24705;4;0;1;30162;42194
"1";"Nord-ovest";92;528;4876;78;3821;0;0;0;9303;2229;1591;302;21066;0;0;0;25188;34491
"1";"Nord-ovest";93;368;3213;52;2971;1;0;0;6605;1770;1003;219;17191;0;0;1;20184;26789
"1";"Nord-ovest";94;258;2206;44;2245;0;0;0;4753;1462;690;177;13631;1;0;2;15963;20716
"1";"Nord-ovest";95;201;1297;25;1730;1;0;0;3254;1144;429;130;10519;0;0;0;12222;15476
"1";"Nord-ovest";96;143;796;21;1373;0;0;0;2333;893;243;90;7981;0;0;0;9207;11540
"1";"Nord-ovest";97;103;484;5;897;0;0;0;1489;634;139;84;5925;0;0;1;6783;8272
"1";"Nord-ovest";98;53;296;7;606;0;0;0;962;493;76;48;4207;0;0;0;4824;5786
"1";"Nord-ovest";99;26;152;3;383;0;0;0;564;278;58;28;2749;0;0;0;3113;3677
"1";"Nord-ovest";100;28;103;3;333;0;0;0;467;382;41;26;3160;0;0;1;3610;4077
"1";"Nord-ovest";999;3668786;3653097;262491;208950;5485;51;65;7798925;3103799;3708705;369057;1005475;2609;68;41;8189754;15988679
"4";"Sud";0;51901;0;0;0;0;0;0;51901;49302;0;0;0;0;0;0;49302;101203
"4";"Sud";1;54041;0;0;0;0;0;0;54041;50602;0;0;0;0;0;0;50602;104643
"4";"Sud";2;56205;0;0;0;0;0;0;56205;53546;0;0;0;0;0;0;53546;109751
"4";"Sud";3;57386;0;0;0;0;0;0;57386;54282;0;0;0;0;0;0;54282;111668
"4";"Sud";4;58090;0;0;0;0;0;0;58090;55188;0;0;0;0;0;0;55188;113278
"4";"Sud";5;59959;0;0;0;0;0;0;59959;55970;0;0;0;0;0;0;55970;115929
"4";"Sud";6;60329;0;0;0;0;0;0;60329;57484;0;0;0;0;0;0;57484;117813
"4";"Sud";7;63491;0;0;0;0;0;0;63491;59259;0;0;0;0;0;0;59259;122750
"4";"Sud";8;64729;0;0;0;0;0;0;64729;60704;0;0;0;0;0;0;60704;125433
"4";"Sud";9;66702;0;0;0;0;0;0;66702;62797;0;0;0;0;0;0;62797;129499
"4";"Sud";10;67629;0;0;0;0;0;0;67629;63880;0;0;0;0;0;0;63880;131509
"4";"Sud";11;68480;0;0;0;0;0;0;68480;65171;0;0;0;0;0;0;65171;133651
"4";"Sud";12;69476;0;0;0;0;0;0;69476;65693;0;0;0;0;0;0;65693;135169
"4";"Sud";13;70276;0;0;0;0;0;0;70276;66065;0;0;0;0;0;0;66065;136341
"4";"Sud";14;70857;0;0;0;0;0;0;70857;66748;0;0;0;0;0;0;66748;137605
"4";"Sud";15;73037;1;4;0;0;0;0;73042;69087;2;0;0;0;0;0;69089;142131
"4";"Sud";16;73441;2;2;0;0;0;0;73445;69774;3;1;0;0;0;0;69778;143223
"4";"Sud";17;73528;3;4;1;0;0;0;73536;69428;10;4;1;0;0;0;69443;142979
"4";"Sud";18;76237;10;4;1;0;0;0;76252;71008;68;1;0;0;0;0;71077;147329
"4";"Sud";19;78432;32;8;2;0;0;0;78474;72354;281;2;0;1;0;0;72638;151112
"4";"Sud";20;79131;91;12;8;1;0;0;79243;71556;674;6;1;1;0;0;72238;151481
"4";"Sud";21;79716;265;7;8;3;0;0;79999;71355;1316;10;3;1;0;0;72685;152684
"4";"Sud";22;78881;460;17;7;3;0;0;79368;70433;2110;9;3;0;0;0;72555;151923
"4";"Sud";23;78652;861;20;4;5;0;0;79542;70473;3425;16;6;2;1;0;73923;153465
"4";"Sud";24;77482;1507;16;2;6;0;0;79013;69329;5219;29;6;6;0;0;74589;153602
"4";"Sud";25;77593;2497;19;5;8;0;0;80122;67794;7657;59;12;3;0;0;75525;155647
"4";"Sud";26;77575;3946;30;9;9;0;0;81569;66262;11176;86;19;8;0;0;77551;159120
"4";"Sud";27;77956;6342;50;12;10;0;0;84370;65032;15889;110;28;7;0;0;81066;165436
"4";"Sud";28;74127;8951;61;11;11;0;0;83161;59494;20335;209;30;4;1;0;80073;163234
"4";"Sud";29;70565;12689;88;13;15;3;0;83373;54538;25185;282;46;15;0;0;80066;163439
"4";"Sud";30;65772;16425;133;15;20;0;0;82365;49065;30704;380;72;9;1;0;80231;162596
"4";"Sud";31;62308;21114;191;18;15;0;0;83646;44682;36485;496;75;21;0;1;81760;165406
"4";"Sud";32;56340;25144;242;24;18;0;0;81768;39145;39732;640;123;14;2;0;79656;161424
"4";"Sud";33;51499;29349;327;34;28;1;0;81238;34710;43488;755;149;15;0;0;79117;160355
"4";"Sud";34;47904;34056;371;26;28;1;0;82386;31859;47450;938;174;10;0;0;80431;162817
"4";"Sud";35;44793;38136;525;45;16;0;0;83515;29498;51830;1171;238;17;1;0;82755;166270
"4";"Sud";36;41440;41811;627;47;25;0;0;83950;26705;54712;1342;243;9;1;0;83012;166962
"4";"Sud";37;39067;45912;790;62;25;1;0;85857;25174;58752;1531;335;10;2;0;85804;171661
"4";"Sud";38;36263;48184;795;78;23;0;0;85343;23248;60599;1779;417;12;1;0;86056;171399
"4";"Sud";39;34291;52119;1086;90;21;1;0;87608;21508;62953;2005;493;8;0;0;86967;174575
"4";"Sud";40;32944;55772;1226;130;40;1;0;90113;20614;66818;2374;550;24;1;0;90381;180494
"4";"Sud";41;31858;59424;1456;132;25;0;0;92895;19767;69741;2731;729;15;1;0;92984;185879
"4";"Sud";42;30595;62240;1659;176;35;1;0;94706;19286;72755;2856;858;18;0;0;95773;190479
"4";"Sud";43;29779;66549;1929;210;34;1;0;98502;19351;76089;3223;1056;11;0;0;99730;198232
"4";"Sud";44;28761;69732;2180;256;34;0;0;100963;18461;79174;3573;1248;10;0;0;102466;203429
"4";"Sud";45;27391;73083;2363;299;26;1;0;103163;17964;83010;3796;1470;10;1;1;106252;209415
"4";"Sud";46;25042;72896;2572;352;31;2;0;100895;16864;82114;4055;1676;18;1;0;104728;205623
"4";"Sud";47;23565;74651;2590;397;22;1;0;101226;16102;82967;4304;1858;8;1;0;105240;206466
"4";"Sud";48;22359;76279;2870;458;29;0;1;101996;15590;84861;4432;2272;17;0;0;107172;209168
"4";"Sud";49;20413;76921;2920;535;30;1;0;100820;14819;84237;4534;2441;10;1;0;106042;206862
"4";"Sud";50;19666;80494;3130;611;29;0;0;103930;14700;87398;4670;2903;9;1;1;109682;213612
"4";"Sud";51;18384;81366;3188;682;30;0;0;103650;14151;87414;4662;3329;12;1;1;109570;213220
"4";"Sud";52;17169;83507;3378;746;30;0;0;104830;13813;88726;4851;3698;19;1;0;111108;215938
"4";"Sud";53;16036;84920;3354;937;25;2;0;105274;13414;89324;4767;4203;8;0;1;111717;216991
"4";"Sud";54;14811;85771;3520;1043;27;2;0;105174;12696;89362;4850;4717;11;0;0;111636;216810
"4";"Sud";55;14242;88481;3629;1220;31;0;0;107603;12792;90485;4834;5650;9;1;2;113773;221376
"4";"Sud";56;12350;83015;3321;1318;25;1;1;100031;11601;85214;4487;5849;6;1;0;107158;207189
"4";"Sud";57;11409;81674;3181;1338;21;0;0;97623;11055;83249;4187;6567;8;0;0;105066;202689
"4";"Sud";58;10409;80804;3046;1431;26;0;0;95716;10429;81752;4095;7243;7;0;1;103527;199243
"4";"Sud";59;9542;78777;3033;1561;22;0;0;92935;9941;78565;3982;7994;9;1;1;100493;193428
"4";"Sud";60;8663;77740;2770;1741;19;0;0;90933;9639;76358;3679;8616;4;0;0;98296;189229
"4";"Sud";61;7909;73369;2547;1820;11;1;0;85657;8811;72063;3515;9060;2;0;1;93452;179109
"4";"Sud";62;7447;73757;2591;2087;19;0;0;85901;8407;71173;3436;10029;3;0;0;93048;178949
"4";"Sud";63;6502;71964;2336;2139;10;1;0;82952;7744;68400;3100;10771;1;0;0;90016;172968
"4";"Sud";64;6182;72192;2218;2326;10;1;0;82929;7543;67083;2975;11897;4;1;1;89504;172433
"4";"Sud";65;5863;70598;2047;2565;11;0;0;81084;7232;65298;2723;13040;2;2;1;88298;169382
"4";"Sud";66;5068;66376;1926;2673;10;0;0;76053;6530;59927;2538;13304;3;0;0;82302;158355
"4";"Sud";67;4612;63929;1714;2815;13;0;0;73083;6350;56827;2408;14017;4;0;0;79606;152689
"4";"Sud";68;4257;64457;1623;3165;7;0;0;73509;6028;56342;2286;15693;3;1;1;80354;153863
"4";"Sud";69;4077;65905;1608;3438;6;1;0;75035;6232;56261;2209;17296;1;2;0;82001;157036
"4";"Sud";70;3941;65313;1495;3747;9;0;1;74506;6086;54763;2092;19081;0;1;2;82025;156531
"4";"Sud";71;3816;66184;1316;4315;5;1;0;75637;6212;54685;1959;21767;1;0;0;84624;160261
"4";"Sud";72;3552;62049;1298;4524;2;0;1;71426;5820;49975;1734;22650;1;0;1;80181;151607
"4";"Sud";73;3175;59543;1147;4900;12;1;1;68779;5394;46932;1620;24251;0;0;0;78197;146976
"4";"Sud";74;2342;47319;907;4391;6;0;0;54965;4697;36109;1252;21072;0;0;0;63130;118095
"4";"Sud";75;2159;42262;738;4359;6;0;1;49525;4163;31360;1053;21139;0;0;0;57715;107240
"4";"Sud";76;2077;41550;671;4717;5;0;1;49021;4399;30510;979;23389;1;0;0;59278;108299
"4";"Sud";77;1927;39702;608;5054;2;0;0;47293;4212;28250;921;24416;0;0;0;57799;105092
"4";"Sud";78;1843;36735;554;5188;2;0;0;44322;4063;25534;833;25210;1;0;0;55641;99963
"4";"Sud";79;1944;39168;517;6185;3;0;1;47818;4430;25891;851;29735;1;0;0;60908;108726
"4";"Sud";80;1690;36622;468;6432;1;0;0;45213;4328;23803;743;30932;1;0;0;59807;105020
"4";"Sud";81;1383;32004;427;6443;1;0;0;40258;4046;20003;605;30263;0;0;0;54917;95175
"4";"Sud";82;1337;28642;311;6505;0;0;0;36795;3748;16986;581;30261;0;0;0;51576;88371
"4";"Sud";83;1219;24391;279;6329;1;0;1;32220;3444;13938;472;29717;0;0;0;47571;79791
"4";"Sud";84;1053;22590;234;6586;0;0;0;30463;3372;12296;451;29890;0;0;1;46010;76473
"4";"Sud";85;975;19185;161;6576;1;0;0;26898;3249;9753;362;29018;0;0;1;42383;69281
"4";"Sud";86;878;16783;142;6368;2;0;0;24173;3066;8027;355;28091;0;0;0;39539;63712
"4";"Sud";87;691;13651;100;5980;0;0;0;20422;2745;6219;275;25799;0;0;1;35039;55461
"4";"Sud";88;560;11155;83;5678;1;0;1;17478;2490;4947;247;23839;1;0;1;31525;49003
"4";"Sud";89;511;9239;78;5413;1;0;0;15242;2375;3873;224;22849;0;0;0;29321;44563
"4";"Sud";90;394;6708;59;4396;1;0;0;11558;2033;2611;161;18527;0;0;1;23333;34891
"4";"Sud";91;297;4864;52;3808;0;0;0;9021;1675;1950;130;15938;0;0;0;19693;28714
"4";"Sud";92;263;3557;29;3207;0;0;0;7056;1460;1271;105;13514;0;0;0;16350;23406
"4";"Sud";93;180;2339;27;2573;0;0;0;5119;1168;918;84;10588;0;0;0;12758;17877
"4";"Sud";94;131;1594;13;1940;0;0;0;3678;941;614;75;8236;0;0;0;9866;13544
"4";"Sud";95;101;1050;7;1523;0;0;0;2681;712;407;42;6269;0;0;0;7430;10111
"4";"Sud";96;71;691;7;1151;0;0;0;1920;537;248;25;4879;0;0;0;5689;7609
"4";"Sud";97;42;465;9;808;0;0;0;1324;396;165;25;3454;0;0;0;4040;5364
"4";"Sud";98;44;265;5;533;0;0;0;847;286;106;10;2459;0;0;0;2861;3708
"4";"Sud";99;30;174;2;361;0;0;0;567;187;65;9;1625;0;0;0;1886;2453
"4";"Sud";100;65;158;4;357;0;0;0;584;275;110;13;1902;0;0;0;2300;2884
"4";"Sud";999;3081577;3342502;93102;169470;1039;26;10;6687726;2700137;3385361;140281;793268;446;29;21;7019543;13707269
